MODEL,MODEL_BASE,MODEL_NAME,MODEL_GROUP,PRODUCT,PRODUCT_SIGN,PRICE_TYPE,LOOKBACK,STRATEGY,SPIKE_QUANTILE,SPIKE_THRESHOLD,N_ALL,N_SPIKES,N_NON_SPIKES,RMSE_ALL,MAE_ALL,RMSE_SPIKES,MAE_SPIKES,RMSE_NON_SPIKES,MAE_NON_SPIKES,SPIKE_RMSE_PREMIUM
lstm_features_1_ts168_ensemble,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Ensemble",DEEP_LEARNING,08_12,NEG,AVERAGE,168.0,ensemble,0.95,30.666997199999983,243,13,230,5.652938216065587,3.317750796707819,18.2157869843966,15.846190384615387,3.873906019122914,2.6096216026086956,3.222357345535378
lstm_features_1_ts168_ensemble,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Ensemble",DEEP_LEARNING,08_12,NEG,MARGINAL,168.0,ensemble,0.95,38.971993299999994,243,13,230,17.174659205136244,5.981415369958848,71.03141120995355,51.56172699999998,5.144202879581217,3.4051368865217393,4.135826531493034
lstm_features_1_ts168_ensemble,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Ensemble",DEEP_LEARNING,08_12,POS,AVERAGE,168.0,ensemble,0.95,40.626993999999996,243,13,230,8.331927169728592,3.840114321399177,31.014276901153114,27.856846923076922,4.356302623418939,2.482646826521739,3.7223413346474783
lstm_features_1_ts168_ensemble,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Ensemble",DEEP_LEARNING,08_12,POS,MARGINAL,168.0,ensemble,0.95,65.84398649999996,243,13,230,18.16158888921853,7.735363509876543,68.75495363662458,64.3799326923077,9.016351600892891,4.533713947391305,3.78573450021437
lstm_features_1_ts168_ensemble,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Ensemble",DEEP_LEARNING,12_16,NEG,AVERAGE,168.0,ensemble,0.95,63.1119874,243,13,230,5.782463344615108,3.705231006995885,10.154360800226879,8.007411538461536,5.431277711886563,3.4620642813043485,1.7560614214153352
lstm_features_1_ts168_ensemble,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Ensemble",DEEP_LEARNING,12_16,NEG,MARGINAL,168.0,ensemble,0.95,80.81896099999997,243,13,230,27.550159788643242,9.26887834403292,109.36710756985039,53.65914126153845,11.218116583716645,6.75986348347826,3.969744945542342
lstm_features_1_ts168_ensemble,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Ensemble",DEEP_LEARNING,12_16,POS,AVERAGE,168.0,ensemble,0.95,28.66400339999996,243,13,230,15.609232227260057,3.242404355967078,66.95842743033259,39.738747000000004,2.002056241664544,1.1795675978260869,4.289668220413557
lstm_features_1_ts168_ensemble,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Ensemble",DEEP_LEARNING,12_16,POS,MARGINAL,168.0,ensemble,0.95,49.48499509999998,243,13,230,93.05938408705856,12.678092443621399,401.9664869365222,194.6764926923077,4.112633155170834,2.3912263426086957,4.319462146455601
lstm_features_1_ts168_ensemble,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Ensemble",DEEP_LEARNING,16_20,NEG,AVERAGE,168.0,ensemble,0.95,21.622996099999995,243,13,230,2.9497928274102425,1.9499835248971191,7.91329313602797,7.42138523076923,2.3777480940830165,1.6407303850000001,2.6826606473836367
lstm_features_1_ts168_ensemble,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Ensemble",DEEP_LEARNING,16_20,NEG,MARGINAL,168.0,ensemble,0.95,26.906999899999995,243,13,230,4.606659259882158,2.2747669067901235,16.258768736023956,12.233686923076922,2.7348475252452937,1.7118714276086957,3.52940554505867
lstm_features_1_ts168_ensemble,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Ensemble",DEEP_LEARNING,16_20,POS,AVERAGE,168.0,ensemble,0.95,68.41501239999997,243,13,230,19.783150898008017,8.075959592592593,79.12873306206285,71.69619838461539,7.719546139810289,4.480033052173913,3.9998043521990416
lstm_features_1_ts168_ensemble,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Ensemble",DEEP_LEARNING,16_20,POS,MARGINAL,168.0,ensemble,0.95,110.30499099999996,243,13,230,38.41184004565597,15.683699483539094,152.9146716042053,141.02788207692308,15.402063588410039,8.599028293478261,3.9809254496127306
lstm_features_1_ts168_ensemble,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Ensemble",DEEP_LEARNING,20_24,NEG,AVERAGE,168.0,ensemble,0.95,5.679999999999998,243,13,230,1.0337232107531937,0.7721987295473252,2.4625329748199807,2.065583053846154,0.8866962150745661,0.6990943981739132,2.3821976223458545
lstm_features_1_ts168_ensemble,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Ensemble",DEEP_LEARNING,20_24,NEG,MARGINAL,168.0,ensemble,0.95,8.973000049999994,243,13,230,1.934915172641506,1.1861960411934156,6.170453922691872,5.1532113769230765,1.3429338150927863,0.9619734352608696,3.1890048772877715
lstm_features_1_ts168_ensemble,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Ensemble",DEEP_LEARNING,20_24,POS,AVERAGE,168.0,ensemble,0.95,30.47800149999999,243,13,230,4.614034348394762,3.067181493415638,11.421513737767215,11.241307076923079,3.8883551694427716,2.6051656995652177,2.4753855033048895
lstm_features_1_ts168_ensemble,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Ensemble",DEEP_LEARNING,20_24,POS,MARGINAL,168.0,ensemble,0.95,37.204999599999994,243,13,230,8.263404851258121,5.3625963288065845,25.817458378027606,22.22409507692308,5.87105755730862,4.409555095217391,3.1243124163397176
lstm_features_1_ts168_recency,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,00_04,NEG,AVERAGE,168.0,recency,0.95,21.354999699999993,243,13,230,3.4164088471812946,1.8224941913580244,11.22038113896857,9.568407,2.283779303991887,1.3846817282608694,3.284261820193428
lstm_features_1_ts168_recency,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,00_04,NEG,MARGINAL,168.0,recency,0.95,30.95700019999999,243,13,230,6.930392073126996,3.294833022633745,24.61217243861632,21.273733307692307,4.062823934310879,2.2786343108695646,3.551339113129179
lstm_features_1_ts168_recency,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,00_04,POS,AVERAGE,168.0,recency,0.95,6.615998999999995,243,13,230,1.023138437055531,0.525063372016461,2.9269641144952643,1.5808154461538462,0.788512174804373,0.4653904286956522,2.860770359599346
lstm_features_1_ts168_recency,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,00_04,POS,MARGINAL,168.0,recency,0.95,8.348998999999997,243,13,230,2.8421022407387726,2.045365410699588,5.896644633410306,4.440401661538461,2.5629704552657304,1.9099937965217393,2.074747540355036
lstm_features_1_ts168_recency,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,04_08,NEG,AVERAGE,168.0,recency,0.95,15.850998899999993,243,13,230,1.4811299274723921,0.8478236148148147,3.1808460252483264,2.371148076923077,1.321312071565391,0.7617226669565218,2.1475806856975526
lstm_features_1_ts168_recency,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,04_08,NEG,MARGINAL,168.0,recency,0.95,23.936002999999996,243,13,230,4.717786930979716,1.8685699271604936,18.090641078514576,11.607099769230768,2.2400009284126394,1.3181312839130437,3.834560853039159
lstm_features_1_ts168_recency,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,04_08,POS,AVERAGE,168.0,recency,0.95,17.267000599999992,243,13,230,4.079444509800648,2.000884910288066,14.957655701038782,9.948557030769232,2.221891841432149,1.55166866,3.666591288373652
lstm_features_1_ts168_recency,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,04_08,POS,MARGINAL,168.0,recency,0.95,28.057999999999993,243,13,230,20.65416474693546,5.018281990946502,87.67124437694847,44.1971183076923,4.033154187373205,2.803826025217391,4.244724754118009
lstm_features_1_ts168_recency,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,08_12,NEG,AVERAGE,168.0,recency,0.95,30.666997199999983,243,13,230,4.484657174605054,2.5256909296296297,14.76599656198796,12.023255307692306,2.9875116412548652,1.9888720734782608,3.2925586030527163
lstm_features_1_ts168_recency,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,08_12,NEG,MARGINAL,168.0,recency,0.95,38.971993299999994,243,13,230,15.342818014040008,4.757969938683129,64.11412510610496,43.97020684615385,4.045732160925273,2.541626113478261,4.178771138876508
lstm_features_1_ts168_recency,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,08_12,POS,AVERAGE,168.0,recency,0.95,40.626993999999996,243,13,230,7.43124251211166,3.4042856160493824,27.939567378194546,23.428291807692307,3.7713019507675085,2.272493961739131,3.7597437215455973
lstm_features_1_ts168_recency,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,08_12,POS,MARGINAL,168.0,recency,0.95,65.84398649999996,243,13,230,16.779008679741438,7.25791076584362,64.04861160151015,58.776453153846155,8.098340333923355,4.3459931526086955,3.8171868686641104
lstm_features_1_ts168_recency,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,12_16,NEG,AVERAGE,168.0,recency,0.95,63.1119874,243,13,230,5.536383059858939,3.3272659181069963,10.856764770673955,9.021904999999997,5.071669885344812,3.005395013478261,1.9609851148830322
lstm_features_1_ts168_recency,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,12_16,NEG,MARGINAL,168.0,recency,0.95,80.81896099999997,243,13,230,27.6631091916023,7.171881509053497,107.0341988437653,42.74427872307692,12.687380391889475,5.161267753478261,3.8692034977853362
lstm_features_1_ts168_recency,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,12_16,POS,AVERAGE,168.0,recency,0.95,28.66400339999996,243,13,230,15.463416592923668,3.0126874012345675,66.30208764050883,37.84370407692308,2.0408051279126305,1.0439777630434783,4.287673894192945
lstm_features_1_ts168_recency,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,12_16,POS,MARGINAL,168.0,recency,0.95,49.48499509999998,243,13,230,92.90177713298937,12.27189241069959,401.29734058114985,191.1820541923077,4.040902292745713,2.159578918695652,4.3195873423033735
lstm_features_1_ts168_recency,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,16_20,NEG,AVERAGE,168.0,recency,0.95,21.622996099999995,243,13,230,2.4386504306775003,1.5509727521399175,6.724853788541966,6.261870769230769,1.9305521952732574,1.284704603347826,2.757612859943064
lstm_features_1_ts168_recency,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,16_20,NEG,MARGINAL,168.0,recency,0.95,26.906999899999995,243,13,230,3.9911958503218723,1.7711595767489714,13.513604877946149,9.14121969230769,2.551108753270435,1.3545909615217393,3.3858536099791587
lstm_features_1_ts168_recency,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,16_20,POS,AVERAGE,168.0,recency,0.95,68.41501239999997,243,13,230,17.538432269377367,7.018718226337449,67.28922653907172,60.576918769230765,8.310301429333226,3.9915155869565218,3.8366728283097884
lstm_features_1_ts168_recency,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,16_20,POS,MARGINAL,168.0,recency,0.95,110.30499099999996,243,13,230,34.93128575563041,13.649521987654323,139.4052720149343,124.26607023076923,13.810444977771885,7.397282304347827,3.9908428504514526
lstm_features_1_ts168_recency,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,20_24,NEG,AVERAGE,168.0,recency,0.95,5.679999999999998,243,13,230,0.8424779232797028,0.5992876951851852,2.2274690189015645,1.8186432153846157,0.6851621276011741,0.5303676005652175,2.643949422710326
lstm_features_1_ts168_recency,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,20_24,NEG,MARGINAL,168.0,recency,0.95,8.973000049999994,243,13,230,1.726730119973666,0.8893706858847737,6.0429824515777035,4.9287516,1.0421523893919045,0.6610578516086957,3.499668177253932
lstm_features_1_ts168_recency,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,20_24,POS,AVERAGE,168.0,recency,0.95,30.47800149999999,243,13,230,2.6274683854986236,1.689205129218107,6.37909030564905,5.903745846153847,2.2346734881837342,1.4509919582608697,2.427846645408245
lstm_features_1_ts168_recency,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,20_24,POS,MARGINAL,168.0,recency,0.95,37.204999599999994,243,13,230,6.370869913991993,4.01933242962963,20.314762018276763,17.155183615384615,4.422234215404248,3.276871275652174,3.188695153492392
lstm_features_1_ts168_single,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Single",DEEP_LEARNING,00_04,NEG,AVERAGE,168.0,single,0.95,21.354999699999993,243,13,230,2.776543322078813,1.5394103950617282,9.180279827707182,7.891585538461538,1.8388629104804601,1.1803744086956525,3.306370102244202
lstm_features_1_ts168_single,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Single",DEEP_LEARNING,00_04,NEG,MARGINAL,168.0,single,0.95,30.95700019999999,243,13,230,6.799486339204482,3.363293510288065,23.494374757671622,20.10780646153846,4.200832800258295,2.4168645173913044,3.455316120308639
lstm_features_1_ts168_single,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Single",DEEP_LEARNING,00_04,POS,AVERAGE,168.0,single,0.95,6.615998999999995,243,13,230,1.032317143792971,0.5342160773662552,3.038290073157762,1.7815169000000002,0.7772701258171621,0.4637164656521739,2.9431750614877754
lstm_features_1_ts168_single,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Single",DEEP_LEARNING,00_04,POS,MARGINAL,168.0,single,0.95,8.348998999999997,243,13,230,2.251077490323397,1.2993806106995887,6.558796459696978,4.4018497846153855,1.7094805653886556,1.1240236573913045,2.9136253584743192
lstm_features_1_ts168_single,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Single",DEEP_LEARNING,04_08,NEG,AVERAGE,168.0,single,0.95,15.850998899999993,243,13,230,1.235536929583953,0.6380829530864197,2.2486506195742235,1.8124776923076924,1.151970770019088,0.57170412,1.819978477156017
lstm_features_1_ts168_single,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Single",DEEP_LEARNING,04_08,NEG,MARGINAL,168.0,single,0.95,23.936002999999996,243,13,230,4.673266257832974,1.9703947847736625,17.51587694423575,10.643487307692304,2.3942877400550544,1.4801765117391306,3.7481016440860753
lstm_features_1_ts168_single,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Single",DEEP_LEARNING,04_08,POS,AVERAGE,168.0,single,0.95,17.267000599999992,243,13,230,4.011269026048587,1.775564408230453,15.296885062332082,10.332556315384615,1.9426638384336186,1.2919083439130434,3.8134777206406194
lstm_features_1_ts168_single,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Single",DEEP_LEARNING,04_08,POS,MARGINAL,168.0,single,0.95,28.057999999999993,243,13,230,20.53256127771249,5.201114136625513,87.04953176122027,43.582924692307685,4.136971644642963,3.0317074530434787,4.239584656966788
lstm_features_1_ts168_single,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Single",DEEP_LEARNING,08_12,NEG,AVERAGE,168.0,single,0.95,30.666997199999983,243,13,230,3.369912501723134,1.788163214403292,10.348645345013157,8.074233076923077,2.43824189087259,1.4328636134782609,3.0708943747713313
lstm_features_1_ts168_single,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Single",DEEP_LEARNING,08_12,NEG,MARGINAL,168.0,single,0.95,38.971993299999994,243,13,230,14.90928515372745,4.629677174897119,62.1482098990068,42.49943430769231,4.067094115266551,2.4892126413043476,4.168423184492465
lstm_features_1_ts168_single,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Single",DEEP_LEARNING,08_12,POS,AVERAGE,168.0,single,0.95,40.626993999999996,243,13,230,7.277204257213528,3.329987611522634,26.88819939044643,23.176305999999997,3.8842172697636705,2.2082391808695654,3.6948529187968724
lstm_features_1_ts168_single,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Single",DEEP_LEARNING,08_12,POS,MARGINAL,168.0,single,0.95,65.84398649999996,243,13,230,16.03488773156843,6.979636891769547,59.50073437673838,53.45674146153846,8.458388345106993,4.35267011173913,3.710704769051626
lstm_features_1_ts168_single,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Single",DEEP_LEARNING,12_16,NEG,AVERAGE,168.0,single,0.95,63.1119874,243,13,230,4.832062024835342,2.6333970139917695,9.324840925695673,8.070265769230765,4.444527426983069,2.326095736521739,1.9297850229920066
lstm_features_1_ts168_single,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Single",DEEP_LEARNING,12_16,NEG,MARGINAL,168.0,single,0.95,80.81896099999997,243,13,230,29.66361643510385,8.552473590123455,108.49824634459935,47.33146807692307,16.257268748107492,6.360617379999999,3.6576203236029845
lstm_features_1_ts168_single,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Single",DEEP_LEARNING,12_16,POS,AVERAGE,168.0,single,0.95,28.66400339999996,243,13,230,15.509688923253663,3.507882188477366,66.16434582622946,40.614509438461546,2.590443061469141,1.4105510830434784,4.266000830424737
lstm_features_1_ts168_single,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Single",DEEP_LEARNING,12_16,POS,MARGINAL,168.0,single,0.95,49.48499509999998,243,13,230,92.38488989619309,12.138299408641972,398.9401098989689,187.7155599230769,4.665063676526211,2.2143672926086957,4.318239815485325
lstm_features_1_ts168_single,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Single",DEEP_LEARNING,16_20,NEG,AVERAGE,168.0,single,0.95,21.622996099999995,243,13,230,1.3717162420168842,0.7892676220164608,3.0839530398119535,2.357571538461539,1.2043222186195968,0.7006243571739129,2.248244166940464
lstm_features_1_ts168_single,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Single",DEEP_LEARNING,16_20,NEG,MARGINAL,168.0,single,0.95,26.906999899999995,243,13,230,4.074358040572024,1.6408608813168726,14.424660871089566,9.154320769230768,2.403778430067065,1.2161870615652175,3.540351811856083
lstm_features_1_ts168_single,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Single",DEEP_LEARNING,16_20,POS,AVERAGE,168.0,single,0.95,68.41501239999997,243,13,230,17.656283668366076,7.772667767489712,65.1951152609985,58.17740576923076,9.440578020479407,4.923704315217391,3.692459663966857
lstm_features_1_ts168_single,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Single",DEEP_LEARNING,16_20,POS,MARGINAL,168.0,single,0.95,110.30499099999996,243,13,230,34.170797734865154,13.250023154320987,137.4904711809595,122.26893000000001,12.852028241571963,7.088084941304347,4.023624857919989
lstm_features_1_ts168_single,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Single",DEEP_LEARNING,20_24,NEG,AVERAGE,168.0,single,0.95,5.679999999999998,243,13,230,0.6277744796394454,0.34302469510288064,1.9556308839935923,1.53596336923077,0.4474473286129247,0.27559772656521736,3.115180606125921
lstm_features_1_ts168_single,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Single",DEEP_LEARNING,20_24,NEG,MARGINAL,168.0,single,0.95,8.973000049999994,243,13,230,1.7032484687394964,0.8647797906419752,5.943557883307442,4.7609507461538465,1.0336091370471203,0.6445614322869565,3.489542478617945
lstm_features_1_ts168_single,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Single",DEEP_LEARNING,20_24,POS,AVERAGE,168.0,single,0.95,30.47800149999999,243,13,230,2.072039002347308,1.2467921502057613,4.209631979341397,3.7394822307692315,1.8799976517121648,1.1059009717391302,2.031637423124043
lstm_features_1_ts168_single,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Single",DEEP_LEARNING,20_24,POS,MARGINAL,168.0,single,0.95,37.204999599999994,243,13,230,5.943356769657633,3.283931127160494,20.32971652747019,16.398794000000002,3.736274668636573,2.542656269130435,3.4205781876091685
