DATE,PRODUCT,POS_GERMANY_AVERAGE_CAPACITY_PRICE_[(EUR/MW)/h],POS_GERMANY_MARGINAL_CAPACITY_PRICE_[(EUR/MW)/h],NEG_GERMANY_AVERAGE_CAPACITY_PRICE_[(EUR/MW)/h],NEG_GERMANY_MARGINAL_CAPACITY_PRICE_[(EUR/MW)/h]
2021-11-14 04:00:00,04_08,8.5164,9.22,13.078,16.0
2021-11-14 08:00:00,08_12,9.7088,10.39,4.1169,6.8425
2021-11-14 12:00:00,12_16,6.8999,7.5,5.7296,9.5
2021-11-14 16:00:00,16_20,15.3513,16.84,2.5257,4.5
2021-11-14 20:00:00,20_24,8.1175,8.9225,6.9605,8.91
2021-11-15 00:00:00,00_04,4.8798,5.875,13.6878,19.0
2021-11-15 04:00:00,04_08,13.9736,16.1125,10.8182,14.0
2021-11-15 08:00:00,08_12,18.3316,24.56,3.6471,4.5275
2021-11-15 12:00:00,12_16,13.1407,16.825,4.8018,5.7775
2021-11-15 16:00:00,16_20,34.0733,43.7475,2.3747,2.8825
2021-11-15 20:00:00,20_24,14.2011,16.25,5.6953,6.615
2021-11-16 00:00:00,00_04,5.3225,6.1625,12.2726,15.2
2021-11-16 04:00:00,04_08,16.1479,20.9175,9.376,10.65
2021-11-16 08:00:00,08_12,22.4085,35.0,2.5981,3.25
2021-11-16 12:00:00,12_16,14.0438,23.6175,3.4799,4.455
2021-11-16 16:00:00,16_20,36.2194,47.25,1.7272,2.1175
2021-11-16 20:00:00,20_24,14.9943,19.64,4.401,5.25
2021-11-17 00:00:00,00_04,4.7021,5.3475,11.2952,13.63
2021-11-17 04:00:00,04_08,13.1695,15.535,7.8854,8.7675
2021-11-17 08:00:00,08_12,19.0284,22.235,2.3937,2.75
2021-11-17 12:00:00,12_16,11.3346,12.5875,3.5223,4.54
2021-11-17 16:00:00,16_20,26.0173,29.1725,2.0104,3.0
2021-11-17 20:00:00,20_24,11.1453,12.42,7.0638,14.585
2021-11-18 00:00:00,00_04,4.0282,4.37,17.3431,25.525
2021-11-18 04:00:00,04_08,11.2117,12.0525,11.2465,17.0
2021-11-18 08:00:00,08_12,16.5753,18.1025,2.6569,4.15
2021-11-18 12:00:00,12_16,9.9047,11.0,4.8183,9.025
2021-11-18 16:00:00,16_20,20.3714,22.0,3.3082,4.8525
2021-11-18 20:00:00,20_24,9.0795,10.0575,14.2576,23.725
2021-11-19 00:00:00,00_04,4.2946,7.9,25.1614,37.5
2021-11-19 04:00:00,04_08,10.4988,17.61,18.4879,31.2425
2021-11-19 08:00:00,08_12,14.2586,17.8925,3.8281,5.83
2021-11-19 12:00:00,12_16,9.3487,12.47,6.7123,9.1475
2021-11-19 16:00:00,16_20,18.962,23.75,3.5753,4.2525
2021-11-19 20:00:00,20_24,8.7635,11.59,16.1989,21.155
2021-11-20 00:00:00,00_04,4.5516,5.42,21.8755,26.69
2021-11-20 04:00:00,04_08,9.71,10.75,17.1942,22.625
2021-11-20 08:00:00,08_12,12.0133,12.89,5.3252,6.68
2021-11-20 12:00:00,12_16,8.0587,8.9275,7.8447,9.18
2021-11-20 16:00:00,16_20,17.1925,19.21,3.7797,4.44
2021-11-20 20:00:00,20_24,7.7703,9.12,13.9322,16.3275
2021-11-21 00:00:00,00_04,3.9378,4.395,22.451,26.16
2021-11-21 04:00:00,04_08,8.0011,8.505,19.5479,25.23
2021-11-21 08:00:00,08_12,9.6911,10.2,4.6944,5.71
2021-11-21 12:00:00,12_16,7.0571,7.4775,6.338,7.62
2021-11-21 16:00:00,16_20,17.1718,19.9325,3.2215,3.74
2021-11-21 20:00:00,20_24,7.5575,8.465,10.2237,12.265
2021-11-22 00:00:00,00_04,4.6066,5.44,19.1863,26.75
2021-11-22 04:00:00,04_08,13.6962,14.86,15.0558,18.875
2021-11-22 08:00:00,08_12,22.3104,25.75,3.4844,3.985
2021-11-22 12:00:00,12_16,14.8816,17.18,4.5405,5.345
2021-11-22 16:00:00,16_20,34.4811,37.405,2.4125,2.75
2021-11-22 20:00:00,20_24,13.4248,15.2425,7.8716,9.08
2021-11-23 00:00:00,00_04,4.0968,4.5,19.6869,30.0
2021-11-23 04:00:00,04_08,12.5724,13.98,14.087,17.25
2021-11-23 08:00:00,08_12,20.0828,22.2,2.4666,2.9575
2021-11-23 12:00:00,12_16,12.8871,14.41,3.6521,4.2525
2021-11-23 16:00:00,16_20,33.8887,42.88,1.8079,2.05
2021-11-23 20:00:00,20_24,12.738,14.285,6.1411,7.0
2021-11-24 00:00:00,00_04,4.4555,7.17,17.8602,22.5
2021-11-24 04:00:00,04_08,14.0896,17.33,12.0588,14.25
2021-11-24 08:00:00,08_12,23.4656,35.0,1.9429,2.19
2021-11-24 12:00:00,12_16,14.6073,19.88,2.6176,3.06
2021-11-24 16:00:00,16_20,42.3285,74.72,1.3451,1.565
2021-11-24 20:00:00,20_24,17.1983,30.8475,4.7084,5.0975
2021-11-25 00:00:00,00_04,4.1374,4.9725,15.1775,17.5
2021-11-25 04:00:00,04_08,12.61,13.88,9.8075,11.565
2021-11-25 08:00:00,08_12,22.3077,30.0,1.5642,1.8875
2021-11-25 12:00:00,12_16,13.1161,14.3,2.1155,2.7125
2021-11-25 16:00:00,16_20,34.9501,38.09,1.1732,1.5075
2021-11-25 20:00:00,20_24,13.2743,15.05,4.5471,7.215
2021-11-26 00:00:00,00_04,3.4794,3.84,15.9231,25.655
2021-11-26 04:00:00,04_08,11.2637,11.8625,9.0981,11.25
2021-11-26 08:00:00,08_12,22.2511,27.75,1.2282,1.48
2021-11-26 12:00:00,12_16,11.4001,12.2,1.9135,2.2275
2021-11-26 16:00:00,16_20,27.9753,29.86,1.0665,1.4625
2021-11-26 20:00:00,20_24,11.2343,11.87,5.5305,9.1625
2021-11-27 00:00:00,00_04,2.7968,3.0025,22.1521,39.5
2021-11-27 04:00:00,04_08,9.44,10.09,11.3403,18.2675
2021-11-27 08:00:00,08_12,15.2645,19.27,1.5375,2.3975
2021-11-27 12:00:00,12_16,8.8506,9.5875,1.6885,1.89
2021-11-27 16:00:00,16_20,20.738,24.185,0.96,1.1275
2021-11-27 20:00:00,20_24,9.1547,9.7325,4.5749,5.78
2021-11-28 00:00:00,00_04,2.238,2.625,19.6768,22.89
2021-11-28 04:00:00,04_08,7.9637,8.4175,11.8351,15.0
2021-11-28 08:00:00,08_12,12.3023,13.64,1.4109,1.9
2021-11-28 12:00:00,12_16,6.9719,7.59,1.4985,1.7
2021-11-28 16:00:00,16_20,17.7035,19.86,0.8316,0.9575
2021-11-28 20:00:00,20_24,7.2921,7.8775,3.8145,4.495
2021-11-29 00:00:00,00_04,4.5574,6.75,17.8237,22.05
2021-11-29 04:00:00,04_08,15.188,21.67,10.4229,12.8625
2021-11-29 08:00:00,08_12,33.1329,64.29,1.2552,1.425
2021-11-29 12:00:00,12_16,16.3981,25.5575,1.2297,1.505
2021-11-29 16:00:00,16_20,48.3553,80.0,0.7563,1.09
2021-11-29 20:00:00,20_24,16.6426,24.43,4.1043,5.4625
2021-11-30 00:00:00,00_04,3.4312,3.7725,22.7994,30.8625
2021-11-30 04:00:00,04_08,10.8955,12.25,19.3037,30.1675
2021-11-30 08:00:00,08_12,19.3029,25.0575,4.9187,8.2525
2021-11-30 12:00:00,12_16,10.3635,13.365,6.2501,9.37
2021-11-30 16:00:00,16_20,23.6988,34.375,2.821,3.9375
2021-11-30 20:00:00,20_24,10.5018,12.345,5.7288,7.84
2021-12-01 00:00:00,00_04,2.9437,3.48,24.3343,27.66
2021-12-01 04:00:00,04_08,9.6913,10.36,23.0361,28.22
2021-12-01 08:00:00,08_12,16.2298,17.845,5.6822,7.16
2021-12-01 12:00:00,12_16,9.2052,10.95,7.3245,9.37
2021-12-01 16:00:00,16_20,20.071,25.0925,3.3855,4.415
2021-12-01 20:00:00,20_24,9.2382,10.04,7.9573,13.115
2021-12-02 00:00:00,00_04,2.505,3.1,23.669,30.0
2021-12-02 04:00:00,04_08,9.1079,10.25,18.6541,20.835
2021-12-02 08:00:00,08_12,23.1203,32.76,3.7772,5.0875
2021-12-02 12:00:00,12_16,12.6297,23.135,4.7559,5.93
2021-12-02 16:00:00,16_20,34.812,56.9425,2.2542,2.74
2021-12-02 20:00:00,20_24,12.337,16.225,6.2982,7.77
2021-12-03 00:00:00,00_04,2.6236,2.9925,20.1596,23.74
2021-12-03 04:00:00,04_08,8.1726,8.93,15.2921,17.0
2021-12-03 08:00:00,08_12,20.038,24.19,3.4655,4.175
2021-12-03 12:00:00,12_16,11.7165,13.7925,4.8027,6.1975
2021-12-03 16:00:00,16_20,26.5819,29.5,2.5478,3.4
2021-12-03 20:00:00,20_24,9.574,10.6725,7.9122,10.215
2021-12-04 00:00:00,00_04,2.2271,2.42,19.8679,27.0875
2021-12-04 04:00:00,04_08,6.9497,7.4025,12.1531,13.2525
2021-12-04 08:00:00,08_12,16.2059,18.75,2.6461,3.25
2021-12-04 12:00:00,12_16,9.8563,11.17,3.7118,4.4625
2021-12-04 16:00:00,16_20,21.5262,23.57,1.785,2.205
2021-12-04 20:00:00,20_24,8.1018,8.675,6.3799,7.1725
2021-12-05 00:00:00,00_04,1.7938,2.145,21.9186,26.6875
2021-12-05 04:00:00,04_08,5.634,6.09,16.863,23.75
2021-12-05 08:00:00,08_12,12.6329,14.01,3.6178,7.5
2021-12-05 12:00:00,12_16,7.7947,8.315,3.6355,4.75
2021-12-05 16:00:00,16_20,18.1315,19.63,1.6184,2.115
2021-12-05 20:00:00,20_24,6.6911,7.25,5.006,5.835
2021-12-06 00:00:00,00_04,4.4446,6.75,18.9571,24.285
2021-12-06 04:00:00,04_08,16.9509,21.9875,13.6666,17.7675
2021-12-06 08:00:00,08_12,38.7685,51.73,2.8083,3.8325
2021-12-06 12:00:00,12_16,20.0281,23.61,2.2312,2.8625
2021-12-06 16:00:00,16_20,37.0947,50.46,1.1572,1.5925
2021-12-06 20:00:00,20_24,14.7499,17.0375,4.5504,9.165
2021-12-07 00:00:00,00_04,3.663,4.575,22.6611,43.72
2021-12-07 04:00:00,04_08,13.4311,15.8425,14.3166,17.255
2021-12-07 08:00:00,08_12,28.9547,35.615,2.3603,3.16
2021-12-07 12:00:00,12_16,14.7102,16.7225,1.9966,2.485
2021-12-07 16:00:00,16_20,31.6953,35.59,1.0036,1.2575
2021-12-07 20:00:00,20_24,11.6085,12.44,6.9416,12.505
2021-12-08 00:00:00,00_04,5.49,10.68,40.76,67.46
2021-12-08 04:00:00,04_08,16.62,25.9,25.47,47.55
2021-12-08 08:00:00,08_12,23.3,37.25,3.53,5.72
2021-12-08 12:00:00,12_16,14.98,22.02,2.71,4.34
2021-12-08 16:00:00,16_20,36.38,50.33,1.46,2.86
2021-12-08 20:00:00,20_24,12.25,18.1,8.76,13.0
2021-12-09 00:00:00,00_04,3.99,5.62,26.49,37.0
2021-12-09 04:00:00,04_08,13.95,18.5,15.91,22.14
2021-12-09 08:00:00,08_12,23.59,30.0,2.16,2.91
2021-12-09 12:00:00,12_16,13.75,17.27,1.96,2.53
2021-12-09 16:00:00,16_20,31.1,39.0,1.18,1.68
2021-12-09 20:00:00,20_24,10.44,12.67,6.32,8.86
2021-12-10 00:00:00,00_04,3.27,3.9,23.04,34.03
2021-12-10 04:00:00,04_08,11.58,13.3,14.2,19.43
2021-12-10 08:00:00,08_12,20.12,23.27,1.72,2.24
2021-12-10 12:00:00,12_16,11.17,12.5,1.56,2.0
2021-12-10 16:00:00,16_20,25.96,29.32,0.99,1.24
2021-12-10 20:00:00,20_24,8.25,9.28,5.08,6.5
2021-12-11 00:00:00,00_04,2.43,2.68,17.31,20.55
2021-12-11 04:00:00,04_08,8.11,8.8,10.35,11.85
2021-12-11 08:00:00,08_12,13.01,16.3,1.33,1.83
2021-12-11 12:00:00,12_16,6.95,8.34,1.23,1.52
2021-12-11 16:00:00,16_20,19.28,21.64,0.82,1.0
2021-12-11 20:00:00,20_24,6.38,7.82,4.09,5.75
2021-12-12 00:00:00,00_04,1.66,1.97,24.37,39.45
2021-12-12 04:00:00,04_08,5.23,6.1,22.39,50.08
2021-12-12 08:00:00,08_12,8.88,10.16,3.64,9.95
2021-12-12 12:00:00,12_16,4.62,5.8,2.23,3.57
2021-12-12 16:00:00,16_20,15.04,17.3,0.92,1.45
2021-12-12 20:00:00,20_24,4.62,5.49,3.38,4.5
2021-12-13 00:00:00,00_04,4.2,5.1,20.72,26.58
2021-12-13 04:00:00,04_08,15.59,18.28,15.5,21.0
2021-12-13 08:00:00,08_12,31.78,37.0,1.77,2.5
2021-12-13 12:00:00,12_16,16.02,19.42,1.27,1.58
2021-12-13 16:00:00,16_20,34.35,44.6,0.73,0.96
2021-12-13 20:00:00,20_24,10.69,12.78,3.13,4.51
2021-12-14 00:00:00,00_04,3.55,4.02,24.42,44.28
2021-12-14 04:00:00,04_08,13.31,14.45,14.99,22.15
2021-12-14 08:00:00,08_12,27.69,30.62,1.35,1.69
2021-12-14 12:00:00,12_16,14.17,16.76,1.02,1.28
2021-12-14 16:00:00,16_20,30.32,38.11,0.55,0.75
2021-12-14 20:00:00,20_24,9.1,10.46,2.93,4.34
2021-12-15 00:00:00,00_04,2.74,3.21,25.55,40.73
2021-12-15 04:00:00,04_08,11.26,12.36,15.09,22.51
2021-12-15 08:00:00,08_12,23.39,25.34,1.1,1.4
2021-12-15 12:00:00,12_16,11.96,13.02,0.87,1.08
2021-12-15 16:00:00,16_20,24.92,28.5,0.52,0.78
2021-12-15 20:00:00,20_24,7.47,8.3,2.85,3.92
2021-12-16 00:00:00,00_04,2.08,2.39,27.91,40.32
2021-12-16 04:00:00,04_08,9.9,10.85,15.19,19.1
2021-12-16 08:00:00,08_12,20.5,22.31,0.91,1.09
2021-12-16 12:00:00,12_16,13.85,23.0,0.71,0.93
2021-12-16 16:00:00,16_20,27.71,40.72,0.46,0.62
2021-12-16 20:00:00,20_24,6.19,7.0,2.48,3.28
2021-12-17 00:00:00,00_04,1.65,1.86,28.8,36.1
2021-12-17 04:00:00,04_08,8.61,9.2,14.16,17.69
2021-12-17 08:00:00,08_12,17.23,18.64,0.78,0.93
2021-12-17 12:00:00,12_16,12.66,15.29,0.7,1.0
2021-12-17 16:00:00,16_20,24.98,28.5,0.41,0.54
2021-12-17 20:00:00,20_24,5.04,5.35,2.26,2.95
2021-12-18 00:00:00,00_04,1.28,1.92,18.33,24.23
2021-12-18 04:00:00,04_08,6.15,7.03,9.18,13.63
2021-12-18 08:00:00,08_12,12.19,13.14,0.63,0.85
2021-12-18 12:00:00,12_16,7.19,7.98,0.64,0.88
2021-12-18 16:00:00,16_20,16.38,18.89,0.46,0.83
2021-12-18 20:00:00,20_24,3.25,3.86,3.8,9.42
2021-12-19 00:00:00,00_04,1.13,1.74,35.19,61.81
2021-12-19 04:00:00,04_08,4.18,4.73,38.04,79.36
2021-12-19 08:00:00,08_12,7.79,9.19,13.32,38.27
2021-12-19 12:00:00,12_16,4.71,5.38,7.98,23.99
2021-12-19 16:00:00,16_20,11.83,13.54,1.77,4.61
2021-12-19 20:00:00,20_24,2.52,3.5,8.41,22.32
2021-12-20 00:00:00,00_04,2.94,4.12,27.4,33.42
2021-12-20 04:00:00,04_08,12.89,16.25,22.0,32.6
2021-12-20 08:00:00,08_12,25.33,33.08,4.81,9.9
2021-12-20 12:00:00,12_16,16.87,25.61,2.54,7.36
2021-12-20 16:00:00,16_20,32.72,50.42,0.99,1.97
2021-12-20 20:00:00,20_24,9.34,13.3,3.6,6.93
2021-12-21 00:00:00,00_04,2.62,3.59,19.6,28.96
2021-12-21 04:00:00,04_08,11.96,16.66,14.7,21.01
2021-12-21 08:00:00,08_12,21.77,28.83,2.4,3.58
2021-12-21 12:00:00,12_16,15.54,19.01,1.79,2.8
2021-12-21 16:00:00,16_20,33.55,48.51,0.7,0.95
2021-12-21 20:00:00,20_24,8.76,10.87,2.38,3.38
2021-12-22 00:00:00,00_04,2.11,2.41,17.38,22.86
2021-12-22 04:00:00,04_08,9.49,12.8,13.31,17.0
2021-12-22 08:00:00,08_12,18.07,20.48,1.86,2.62
2021-12-22 12:00:00,12_16,12.96,15.95,1.32,1.68
2021-12-22 16:00:00,16_20,33.68,45.0,0.57,0.7
2021-12-22 20:00:00,20_24,7.09,9.09,1.87,2.72
2021-12-23 00:00:00,00_04,1.37,1.62,14.8,16.66
2021-12-23 04:00:00,04_08,7.25,8.09,11.07,13.2
2021-12-23 08:00:00,08_12,13.2,14.13,1.66,2.28
2021-12-23 12:00:00,12_16,9.1,10.36,1.02,1.5
2021-12-23 16:00:00,16_20,24.96,29.18,0.59,1.0
2021-12-23 20:00:00,20_24,5.45,6.5,3.5,5.44
2021-12-24 00:00:00,00_04,1.04,1.24,33.58,52.4
2021-12-24 04:00:00,04_08,4.75,5.58,24.02,42.2
2021-12-24 08:00:00,08_12,8.6,9.34,5.8,13.92
2021-12-24 12:00:00,12_16,5.9,6.62,3.2,8.0
2021-12-24 16:00:00,16_20,19.59,24.04,1.15,2.2
2021-12-24 20:00:00,20_24,4.14,4.69,3.59,5.09
2021-12-25 00:00:00,00_04,0.85,1.0,25.64,29.81
2021-12-25 04:00:00,04_08,3.53,4.21,22.65,27.72
2021-12-25 08:00:00,08_12,5.9,6.56,5.37,6.88
2021-12-25 12:00:00,12_16,4.59,5.0,3.16,4.23
2021-12-25 16:00:00,16_20,17.33,21.4,1.05,1.35
2021-12-25 20:00:00,20_24,3.15,4.86,2.99,3.93
2021-12-26 00:00:00,00_04,0.69,0.84,22.79,28.0
2021-12-26 04:00:00,04_08,2.75,3.15,21.51,27.91
2021-12-26 08:00:00,08_12,4.12,4.45,5.42,7.26
2021-12-26 12:00:00,12_16,3.28,3.73,2.99,4.66
2021-12-26 16:00:00,16_20,14.53,15.65,0.92,1.08
2021-12-26 20:00:00,20_24,3.13,4.18,3.52,4.8
2021-12-27 00:00:00,00_04,1.46,1.8,22.87,37.57
2021-12-27 04:00:00,04_08,6.15,7.31,20.75,38.1
2021-12-27 08:00:00,08_12,12.23,15.34,3.12,3.94
2021-12-27 12:00:00,12_16,10.18,12.56,1.93,2.54
2021-12-27 16:00:00,16_20,23.68,26.94,0.67,0.8
2021-12-27 20:00:00,20_24,5.88,7.64,2.63,3.56
2021-12-28 00:00:00,00_04,0.95,1.13,25.05,33.04
2021-12-28 04:00:00,04_08,4.28,4.74,21.29,29.0
2021-12-28 08:00:00,08_12,9.48,10.88,2.4,3.26
2021-12-28 12:00:00,12_16,7.58,8.76,1.31,2.46
2021-12-28 16:00:00,16_20,18.79,20.88,0.59,0.8
2021-12-28 20:00:00,20_24,4.1,4.77,2.57,3.32
2021-12-29 00:00:00,00_04,0.66,0.84,23.26,28.56
2021-12-29 04:00:00,04_08,3.16,3.75,19.57,24.26
2021-12-29 08:00:00,08_12,7.41,7.9,1.76,2.13
2021-12-29 12:00:00,12_16,5.9,6.67,1.03,1.35
2021-12-29 16:00:00,16_20,14.59,17.2,0.49,0.6
2021-12-29 20:00:00,20_24,3.13,4.1,2.28,2.99
2021-12-30 00:00:00,00_04,0.43,0.53,31.19,45.52
2021-12-30 04:00:00,04_08,2.28,2.6,27.66,41.49
2021-12-30 08:00:00,08_12,5.34,6.34,2.95,5.7
2021-12-30 12:00:00,12_16,4.41,4.89,2.48,5.28
2021-12-30 16:00:00,16_20,11.06,12.65,1.04,2.98
2021-12-30 20:00:00,20_24,2.42,2.83,3.27,5.5
2021-12-31 00:00:00,00_04,0.55,1.96,41.17,52.94
2021-12-31 04:00:00,04_08,1.6,2.09,36.58,44.75
2021-12-31 08:00:00,08_12,4.22,4.55,5.08,7.83
2021-12-31 12:00:00,12_16,2.73,3.76,6.07,9.5
2021-12-31 16:00:00,16_20,8.59,9.35,3.02,4.38
2021-12-31 20:00:00,20_24,1.69,2.13,5.52,8.41
2022-01-01 00:00:00,00_04,0.69,0.98,36.51,44.69
2022-01-01 04:00:00,04_08,1.32,1.55,31.95,38.7
2022-01-01 08:00:00,08_12,3.55,5.23,4.33,5.78
2022-01-01 12:00:00,12_16,2.86,4.05,4.32,5.61
2022-01-01 16:00:00,16_20,9.51,25.32,2.07,2.8
2022-01-01 20:00:00,20_24,2.07,3.6,4.27,6.28
2022-01-02 00:00:00,00_04,0.44,0.53,33.67,40.34
2022-01-02 04:00:00,04_08,0.84,1.1,29.23,35.6
2022-01-02 08:00:00,08_12,3.21,3.5,4.75,6.5
2022-01-02 12:00:00,12_16,2.34,2.7,5.07,6.97
2022-01-02 16:00:00,16_20,8.82,10.9,2.38,3.5
2022-01-02 20:00:00,20_24,1.7,2.03,5.16,6.7
2022-01-03 00:00:00,00_04,0.56,0.98,39.94,50.85
2022-01-03 04:00:00,04_08,1.45,3.28,33.3,52.55
2022-01-03 08:00:00,08_12,4.92,7.6,4.58,7.31
2022-01-03 12:00:00,12_16,3.65,5.62,4.08,5.06
2022-01-03 16:00:00,16_20,13.98,21.07,1.82,2.44
2022-01-03 20:00:00,20_24,3.22,4.85,3.76,4.49
2022-01-04 00:00:00,00_04,0.64,1.08,29.34,35.15
2022-01-04 04:00:00,04_08,2.58,4.18,23.54,28.25
2022-01-04 08:00:00,08_12,8.77,15.37,2.88,3.91
2022-01-04 12:00:00,12_16,6.67,10.4,2.02,3.0
2022-01-04 16:00:00,16_20,17.65,20.96,1.15,1.6
2022-01-04 20:00:00,20_24,3.77,4.6,2.2,3.0
2022-01-05 00:00:00,00_04,0.5,0.65,26.56,31.0
2022-01-05 04:00:00,04_08,2.12,2.7,21.61,26.25
2022-01-05 08:00:00,08_12,6.88,8.71,2.75,3.9
2022-01-05 12:00:00,12_16,5.35,6.25,1.9,2.89
2022-01-05 16:00:00,16_20,15.47,17.38,1.02,1.3
2022-01-05 20:00:00,20_24,3.04,3.47,2.05,2.8
2022-01-06 00:00:00,00_04,0.42,0.67,22.12,26.46
2022-01-06 04:00:00,04_08,2.42,3.39,17.48,19.26
2022-01-06 08:00:00,08_12,10.32,13.62,1.89,2.46
2022-01-06 12:00:00,12_16,6.8,8.98,1.38,1.78
2022-01-06 16:00:00,16_20,18.24,21.46,0.7,0.92
2022-01-06 20:00:00,20_24,3.16,3.79,1.29,1.88
2022-01-07 00:00:00,00_04,0.44,0.58,20.45,25.62
2022-01-07 04:00:00,04_08,2.28,2.84,15.41,18.03
2022-01-07 08:00:00,08_12,8.58,9.66,1.73,2.11
2022-01-07 12:00:00,12_16,5.77,6.6,1.14,1.56
2022-01-07 16:00:00,16_20,16.35,17.79,0.6,0.84
2022-01-07 20:00:00,20_24,2.77,3.36,1.11,1.58
2022-01-08 00:00:00,00_04,0.42,0.71,16.92,18.36
2022-01-08 04:00:00,04_08,1.67,2.25,12.62,14.03
2022-01-08 08:00:00,08_12,6.5,8.67,1.41,1.71
2022-01-08 12:00:00,12_16,4.25,5.1,0.99,1.2
2022-01-08 16:00:00,16_20,11.96,14.15,0.57,0.91
2022-01-08 20:00:00,20_24,2.22,2.68,3.65,10.42
2022-01-09 00:00:00,00_04,0.41,0.94,38.48,71.82
2022-01-09 04:00:00,04_08,1.23,1.57,38.72,77.32
2022-01-09 08:00:00,08_12,4.51,5.44,4.78,12.02
2022-01-09 12:00:00,12_16,3.3,3.83,1.61,3.84
2022-01-09 16:00:00,16_20,10.91,12.58,0.94,2.06
2022-01-09 20:00:00,20_24,2.28,2.95,3.15,4.9
2022-01-10 00:00:00,00_04,1.22,2.0,21.07,30.88
2022-01-10 04:00:00,04_08,5.1,10.1,19.14,27.89
2022-01-10 08:00:00,08_12,16.79,23.57,1.92,3.16
2022-01-10 12:00:00,12_16,9.94,13.36,1.07,1.67
2022-01-10 16:00:00,16_20,22.49,29.97,0.71,1.0
2022-01-10 20:00:00,20_24,4.96,9.45,1.58,2.38
2022-01-11 00:00:00,00_04,1.06,1.39,17.48,20.54
2022-01-11 04:00:00,04_08,5.08,6.86,15.11,18.34
2022-01-11 08:00:00,08_12,14.79,18.84,1.47,1.95
2022-01-11 12:00:00,12_16,8.91,10.16,0.96,1.2
2022-01-11 16:00:00,16_20,20.01,22.84,0.56,0.74
2022-01-11 20:00:00,20_24,4.72,6.31,1.26,1.6
2022-01-12 00:00:00,00_04,0.91,1.09,13.39,15.33
2022-01-12 04:00:00,04_08,4.42,5.43,11.22,12.6
2022-01-12 08:00:00,08_12,14.0,20.38,1.06,1.29
2022-01-12 12:00:00,12_16,7.22,8.79,0.7,0.88
2022-01-12 16:00:00,16_20,17.28,19.3,0.42,0.54
2022-01-12 20:00:00,20_24,3.9,4.79,1.03,1.21
2022-01-13 00:00:00,00_04,0.71,0.95,13.42,20.0
2022-01-13 04:00:00,04_08,3.57,4.0,10.17,12.44
2022-01-13 08:00:00,08_12,14.03,16.65,0.86,1.16
2022-01-13 12:00:00,12_16,5.98,6.57,0.69,1.0
2022-01-13 16:00:00,16_20,15.47,16.94,0.36,0.53
2022-01-13 20:00:00,20_24,2.88,3.44,0.88,1.1
2022-01-14 00:00:00,00_04,0.59,0.82,19.23,37.32
2022-01-14 04:00:00,04_08,2.86,3.66,10.82,16.32
2022-01-14 08:00:00,08_12,11.61,12.79,0.85,1.2
2022-01-14 12:00:00,12_16,4.73,5.25,0.8,1.1
2022-01-14 16:00:00,16_20,14.86,17.63,0.36,0.7
2022-01-14 20:00:00,20_24,2.77,4.1,0.79,1.25
2022-01-15 00:00:00,00_04,0.52,0.7,14.67,17.91
2022-01-15 04:00:00,04_08,2.24,2.91,8.03,9.66
2022-01-15 08:00:00,08_12,8.79,9.8,0.65,0.84
2022-01-15 12:00:00,12_16,3.43,3.93,0.63,0.79
2022-01-15 16:00:00,16_20,12.46,13.9,0.33,0.48
2022-01-15 20:00:00,20_24,2.35,3.23,0.73,0.93
2022-01-16 00:00:00,00_04,3.6,16.82,11.86,14.49
2022-01-16 04:00:00,04_08,6.5,29.0,7.12,9.3
2022-01-16 08:00:00,08_12,6.15,6.78,2.18,4.43
2022-01-16 12:00:00,12_16,2.32,2.9,4.3,12.1
2022-01-16 16:00:00,16_20,9.01,10.03,2.17,5.62
2022-01-16 20:00:00,20_24,1.67,2.0,6.49,13.4
2022-01-17 00:00:00,00_04,3.47,5.32,42.0,88.02
2022-01-17 04:00:00,04_08,8.74,12.68,29.6,70.0
2022-01-17 08:00:00,08_12,8.11,13.41,1.98,3.86
2022-01-17 12:00:00,12_16,4.71,7.68,3.39,6.4
2022-01-17 16:00:00,16_20,14.42,18.4,1.59,2.8
2022-01-17 20:00:00,20_24,5.56,10.95,3.28,6.26
2022-01-18 00:00:00,00_04,2.21,3.3,24.83,32.22
2022-01-18 04:00:00,04_08,7.56,9.53,16.17,22.75
2022-01-18 08:00:00,08_12,17.21,27.56,1.22,1.62
2022-01-18 12:00:00,12_16,7.5,12.31,1.48,2.26
2022-01-18 16:00:00,16_20,19.9,27.0,0.87,1.17
2022-01-18 20:00:00,20_24,5.28,8.42,2.01,2.91
2022-01-19 00:00:00,00_04,3.15,6.68,15.36,19.25
2022-01-19 04:00:00,04_08,12.39,25.48,9.89,12.99
2022-01-19 08:00:00,08_12,13.62,19.02,1.16,1.49
2022-01-19 12:00:00,12_16,5.8,7.06,1.97,3.64
2022-01-19 16:00:00,16_20,13.51,17.54,1.33,2.9
2022-01-19 20:00:00,20_24,4.26,5.74,6.51,14.5
2022-01-20 00:00:00,00_04,2.14,3.51,45.73,66.36
2022-01-20 04:00:00,04_08,7.57,10.05,31.05,44.25
2022-01-20 08:00:00,08_12,9.24,11.64,1.84,2.67
2022-01-20 12:00:00,12_16,3.97,5.25,3.88,5.63
2022-01-20 16:00:00,16_20,13.4,16.39,1.28,1.99
2022-01-20 20:00:00,20_24,3.45,4.41,5.02,6.9
2022-01-21 00:00:00,00_04,2.68,4.2,26.12,34.35
