DATE,ACTUAL_VALUE,MARGINAL_PRICE,D+1,RMSE,MAPE,MAE
2024-10-07 12:00:00,34.94,34.94,57.57,22.630000000000003,0.6476817401259303,22.630000000000003
2024-10-08 12:00:00,22.6,22.6,34.94,12.339999999999996,0.546017699115044,12.339999999999996
2024-10-09 12:00:00,19.96,19.96,22.6,2.6400000000000006,0.13226452905811625,2.6400000000000006
2024-10-10 12:00:00,66.25,66.25,19.96,46.29,0.6987169811320755,46.29
2024-10-11 12:00:00,31.91,31.91,66.25,34.34,1.0761516765904107,34.34
2024-10-12 12:00:00,33.59,33.59,31.91,1.6800000000000033,0.05001488538255442,1.6800000000000033
2024-10-13 12:00:00,62.89,62.89,33.59,29.299999999999997,0.46589282874860866,29.299999999999997
2024-10-14 12:00:00,42.81,42.81,62.89,20.08,0.46904928754963787,20.08
2024-10-15 12:00:00,30.54,30.54,42.81,12.270000000000003,0.4017681728880158,12.270000000000003
2024-10-16 12:00:00,55.0,55.0,30.54,24.46,0.44472727272727275,24.46
2024-10-17 12:00:00,37.32,37.32,55.0,17.68,0.4737406216505895,17.68
2024-10-18 12:00:00,25.3,25.3,37.32,12.02,0.475098814229249,12.02
2024-10-19 12:00:00,32.0,32.0,25.3,6.699999999999999,0.20937499999999998,6.699999999999999
2024-10-20 12:00:00,51.42,51.42,32.0,19.42,0.37767405678724236,19.42
2024-10-21 12:00:00,29.19,29.19,51.42,22.23,0.7615621788283659,22.23
2024-10-22 12:00:00,23.94,23.94,29.19,5.25,0.21929824561403508,5.25
2024-10-23 12:00:00,19.26,19.26,23.94,4.68,0.24299065420560745,4.68
2024-10-24 12:00:00,16.99,16.99,19.26,2.270000000000003,0.13360800470865233,2.270000000000003
2024-10-25 12:00:00,14.01,14.01,16.99,2.9799999999999986,0.21270521056388283,2.9799999999999986
2024-10-26 12:00:00,18.6,18.6,14.01,4.590000000000002,0.24677419354838717,4.590000000000002
2024-10-27 12:00:00,30.1,30.1,18.6,11.5,0.38205980066445183,11.5
2024-10-28 12:00:00,15.44,15.44,30.1,14.660000000000002,0.9494818652849742,14.660000000000002
2024-10-29 12:00:00,11.94,11.94,15.44,3.5,0.29313232830820773,3.5
2024-10-30 12:00:00,9.2,9.2,11.94,2.74,0.2978260869565218,2.74
2024-10-31 12:00:00,13.56,13.56,9.2,4.360000000000001,0.3215339233038349,4.360000000000001
2024-11-01 12:00:00,27.42,27.42,13.56,13.860000000000001,0.5054704595185996,13.860000000000001
2024-11-02 12:00:00,16.44,16.44,27.42,10.98,0.6678832116788321,10.98
2024-11-03 12:00:00,26.59,26.59,16.44,10.149999999999999,0.38172245204964267,10.149999999999999
2024-11-04 12:00:00,14.06,14.06,26.59,12.53,0.891180654338549,12.53
2024-11-05 12:00:00,16.2,16.2,14.06,2.139999999999999,0.1320987654320987,2.139999999999999
2024-11-06 12:00:00,15.83,15.83,16.2,0.3699999999999992,0.02337334175615914,0.3699999999999992
2024-11-07 12:00:00,11.51,11.51,15.83,4.32,0.3753258036490009,4.32
2024-11-08 12:00:00,9.1,9.1,11.51,2.41,0.26483516483516484,2.41
2024-11-09 12:00:00,8.5,8.5,9.1,0.5999999999999996,0.0705882352941176,0.5999999999999996
2024-11-10 12:00:00,7.65,7.65,8.5,0.8499999999999996,0.11111111111111106,0.8499999999999996
2024-11-11 12:00:00,6.27,6.27,7.65,1.3800000000000008,0.22009569377990446,1.3800000000000008
2024-11-12 12:00:00,4.95,4.95,6.27,1.3199999999999994,0.26666666666666655,1.3199999999999994
2024-11-13 12:00:00,4.0,4.0,4.95,0.9500000000000002,0.23750000000000004,0.9500000000000002
2024-11-14 12:00:00,3.39,3.39,4.0,0.6099999999999999,0.17994100294985246,0.6099999999999999
2024-11-15 12:00:00,2.95,2.95,3.39,0.43999999999999995,0.14915254237288134,0.43999999999999995
2024-11-16 12:00:00,7.21,7.21,2.95,4.26,0.5908460471567267,4.26
2024-11-17 12:00:00,17.5,17.5,7.21,10.29,0.588,10.29
2024-11-18 12:00:00,9.18,9.18,17.5,8.32,0.9063180827886711,8.32
2024-11-19 12:00:00,7.29,7.29,9.18,1.8899999999999997,0.2592592592592592,1.8899999999999997
2024-11-20 12:00:00,6.75,6.75,7.29,0.54,0.08,0.54
2024-11-21 12:00:00,5.34,5.34,6.75,1.4100000000000001,0.26404494382022475,1.4100000000000001
2024-11-22 12:00:00,4.61,4.61,5.34,0.7299999999999995,0.1583514099783079,0.7299999999999995
2024-11-23 12:00:00,4.87,4.87,4.61,0.2599999999999998,0.05338809034907593,0.2599999999999998
2024-11-24 12:00:00,28.2,28.2,4.87,23.33,0.827304964539007,23.33
2024-11-25 12:00:00,13.37,13.37,28.2,14.83,1.1091997008227374,14.83
2024-11-26 12:00:00,8.28,8.28,13.37,5.09,0.6147342995169083,5.09
2024-11-27 12:00:00,5.99,5.99,8.28,2.289999999999999,0.382303839732888,2.289999999999999
2024-11-28 12:00:00,5.22,5.22,5.99,0.7700000000000005,0.1475095785440614,0.7700000000000005
2024-11-29 12:00:00,4.01,4.01,5.22,1.21,0.30174563591022446,1.21
2024-11-30 12:00:00,5.93,5.93,4.01,1.92,0.32377740303541314,1.92
2024-12-01 12:00:00,5.16,5.16,5.93,0.7699999999999996,0.1492248062015503,0.7699999999999996
2024-12-02 12:00:00,4.1,4.1,5.16,1.0600000000000005,0.2585365853658538,1.0600000000000005
2024-12-03 12:00:00,3.28,3.28,4.1,0.8199999999999998,0.24999999999999997,0.8199999999999998
2024-12-04 12:00:00,2.89,2.89,3.28,0.3899999999999997,0.13494809688581302,0.3899999999999997
2024-12-05 12:00:00,3.02,3.02,2.89,0.1299999999999999,0.043046357615894,0.1299999999999999
2024-12-06 12:00:00,2.98,2.98,3.02,0.040000000000000036,0.01342281879194632,0.040000000000000036
2024-12-07 12:00:00,5.14,5.14,2.98,2.1599999999999997,0.4202334630350194,2.1599999999999997
2024-12-08 12:00:00,3.63,3.63,5.14,1.5099999999999998,0.4159779614325068,1.5099999999999998
2024-12-09 12:00:00,3.17,3.17,3.63,0.45999999999999996,0.1451104100946372,0.45999999999999996
2024-12-10 12:00:00,2.7,2.7,3.17,0.46999999999999975,0.17407407407407396,0.46999999999999975
2024-12-11 12:00:00,2.2,2.2,2.7,0.5,0.22727272727272727,0.5
2024-12-12 12:00:00,1.84,1.84,2.2,0.3600000000000001,0.19565217391304351,0.3600000000000001
2024-12-13 12:00:00,2.02,2.02,1.84,0.17999999999999994,0.08910891089108908,0.17999999999999994
2024-12-14 12:00:00,3.73,3.73,2.02,1.71,0.4584450402144772,1.71
2024-12-15 12:00:00,6.2,6.2,3.73,2.47,0.3983870967741936,2.47
2024-12-16 12:00:00,5.25,5.25,6.2,0.9500000000000002,0.18095238095238098,0.9500000000000002
2024-12-17 12:00:00,3.6,3.6,5.25,1.65,0.4583333333333333,1.65
2024-12-18 12:00:00,5.08,5.08,3.6,1.48,0.29133858267716534,1.48
2024-12-19 12:00:00,6.63,6.63,5.08,1.5499999999999998,0.2337858220211161,1.5499999999999998
2024-12-20 12:00:00,4.07,4.07,6.63,2.5599999999999996,0.6289926289926289,2.5599999999999996
2024-12-21 12:00:00,4.5,4.5,4.07,0.4299999999999997,0.09555555555555549,0.4299999999999997
2024-12-22 12:00:00,6.76,6.76,4.5,2.26,0.3343195266272189,2.26
2024-12-23 12:00:00,4.78,4.78,6.76,1.9799999999999995,0.414225941422594,1.9799999999999995
2024-12-24 12:00:00,3.46,3.46,4.78,1.3200000000000003,0.3815028901734105,1.3200000000000003
2024-12-25 12:00:00,3.3,3.3,3.46,0.16000000000000014,0.04848484848484853,0.16000000000000014
2024-12-26 12:00:00,2.66,2.66,3.3,0.6399999999999997,0.24060150375939837,0.6399999999999997
2024-12-27 12:00:00,2.18,2.18,2.66,0.48,0.2201834862385321,0.48
2024-12-28 12:00:00,1.8,1.8,2.18,0.3800000000000001,0.21111111111111117,0.3800000000000001
2024-12-29 12:00:00,2.08,2.08,1.8,0.28,0.13461538461538464,0.28
2024-12-30 12:00:00,2.0,2.0,2.08,0.08000000000000007,0.040000000000000036,0.08000000000000007
2024-12-31 12:00:00,4.98,4.98,2.0,2.9800000000000004,0.5983935742971888,2.9800000000000004
2025-01-01 12:00:00,19.17,19.17,4.98,14.190000000000001,0.7402190923317684,14.190000000000001
2025-01-02 12:00:00,9.05,9.05,19.17,10.120000000000001,1.118232044198895,10.120000000000001
2025-01-03 12:00:00,5.98,5.98,9.05,3.0700000000000003,0.5133779264214047,3.0700000000000003
2025-01-04 12:00:00,3.59,3.59,5.98,2.3900000000000006,0.6657381615598887,2.3900000000000006
2025-01-05 12:00:00,4.24,4.24,3.59,0.6500000000000004,0.1533018867924529,0.6500000000000004
2025-01-06 12:00:00,12.24,12.24,4.24,8.0,0.6535947712418301,8.0
